age,attrition,business_travel,department,distance_from_home,education,education_field,employee_id,gender,job_level,job_role,marital_status,monthly_income,num_companies_worked,percent_salary_hike,stock_option_level,total_working_years,training_times_last_year,years_at_company,years_since_last_promotion,years_with_curr_manager,environment_satisfaction,job_satisfaction,work_life_balance,job_involvement,performance_rating,avg_working_hours
54,No,Travel_Rarely,Sales,24,3,Marketing,927,Male,1,Laboratory Technician,Married,26000,3.0,14,0,36.0,5,10,4,7,2.0,3.0,3.0,3,3,7.584176328502415
43,No,Travel_Rarely,Research & Development,2,4,Life Sciences,928,Female,1,Research Scientist,Married,24220,1.0,11,1,14.0,2,14,6,11,3.0,3.0,3.0,3,3,7.632412764003673
35,Yes,Travel_Frequently,Research & Development,17,4,Medical,929,Male,1,Research Director,Single,54720,3.0,11,1,13.0,3,11,6,7,4.0,4.0,4.0,2,3,8.416370772946859
38,No,Travel_Frequently,Research & Development,19,2,Life Sciences,930,Male,2,Research Scientist,Married,24510,7.0,12,1,19.0,3,13,2,9,4.0,4.0,4.0,3,3,7.198089990817263
29,No,Travel_Rarely,Research & Development,1,2,Medical,931,Male,2,Sales Representative,Divorced,42400,1.0,14,0,10.0,2,10,0,9,1.0,2.0,2.0,2,3,10.704748513946045
33,No,Travel_Rarely,Research & Development,7,3,Medical,932,Male,5,Sales Executive,Divorced,109990,1.0,18,3,6.0,3,6,0,4,4.0,4.0,3.0,2,3,6.412126774351443
32,No,Travel_Rarely,Research & Development,5,4,Technical Degree,933,Male,5,Research Scientist,Divorced,50030,2.0,13,0,10.0,5,9,1,6,4.0,2.0,2.0,3,3,6.599085038986354
31,No,Travel_Rarely,Research & Development,28,4,Technical Degree,934,Female,2,Sales Executive,Married,127420,1.0,11,0,10.0,4,10,0,2,1.0,4.0,3.0,2,3,7.390623278236914
49,No,Travel_Rarely,Research & Development,2,4,Medical,935,Male,1,Laboratory Technician,Divorced,42270,4.0,18,0,17.0,3,2,2,2,4.0,1.0,2.0,2,3,9.695243498817966
38,No,Travel_Frequently,Sales,29,2,Medical,936,Female,1,Sales Executive,Single,39170,1.0,15,3,4.0,2,4,3,3,4.0,2.0,3.0,3,3,7.806726602120793
47,No,Travel_Rarely,Research & Development,1,4,Medical,937,Male,3,Laboratory Technician,Divorced,183030,6.0,22,1,29.0,2,3,1,2,2.0,2.0,3.0,2,4,6.711067188983855
49,No,Travel_Rarely,Research & Development,21,3,Medical,938,Male,2,Manufacturing Director,Single,23800,4.0,13,0,23.0,3,8,0,0,3.0,3.0,3.0,1,3,6.3870588235294115
41,No,Travel_Rarely,Research & Development,24,4,Life Sciences,939,Female,4,Manager,Single,137260,3.0,12,0,21.0,6,2,0,2,4.0,3.0,3.0,4,3,10.959115952051638
20,No,Travel_Rarely,Research & Development,1,3,Life Sciences,940,Male,1,Sales Representative,Single,47770,1.0,18,1,2.0,3,2,0,2,4.0,1.0,3.0,3,3,7.703551175656985
33,No,Non-Travel,Research & Development,18,2,Medical,941,Female,2,Healthcare Representative,Divorced,63850,1.0,13,0,7.0,6,6,1,2,3.0,4.0,3.0,2,3,9.487822315986874
36,No,Travel_Rarely,Research & Development,2,2,Technical Degree,942,Male,3,Sales Executive,Married,199730,6.0,12,0,10.0,2,3,0,2,1.0,3.0,2.0,3,3,5.958735380116959
44,No,Travel_Rarely,Research & Development,9,3,Technical Degree,943,Female,3,Healthcare Representative,Divorced,68610,4.0,12,0,8.0,2,2,2,2,3.0,4.0,3.0,2,3,8.52645922746781
23,Yes,Travel_Rarely,Human Resources,6,3,Life Sciences,944,Female,3,Laboratory Technician,Single,49690,1.0,12,0,5.0,3,5,1,2,4.0,3.0,3.0,3,3,8.093856481481481
38,No,Travel_Rarely,Research & Development,11,2,Life Sciences,945,Male,1,Sales Executive,Married,198450,7.0,11,1,7.0,3,0,0,0,4.0,3.0,2.0,3,3,7.388344955834496
53,No,Travel_Rarely,Research & Development,24,3,Life Sciences,946,Male,4,Research Director,Married,133200,3.0,11,0,11.0,2,4,1,2,2.0,4.0,3.0,3,3,8.024024216524216
48,Yes,Travel_Frequently,Sales,10,2,Marketing,947,Male,1,Healthcare Representative,Married,63470,2.0,12,1,19.0,3,9,7,7,4.0,3.0,3.0,1,3,9.88266643225504
32,Yes,Travel_Rarely,Sales,1,3,Life Sciences,948,Male,2,Research Scientist,Single,27430,1.0,19,1,1.0,2,1,0,0,4.0,2.0,3.0,3,3,7.5274596588289535
26,No,Non-Travel,Research & Development,18,2,Medical,949,Male,1,Human Resources,Single,108800,1.0,23,1,7.0,5,7,5,7,4.0,4.0,3.0,3,4,7.1902380952380955
55,No,Travel_Rarely,Research & Development,23,1,Life Sciences,950,Male,5,Laboratory Technician,Divorced,23420,5.0,11,2,8.0,2,4,1,2,1.0,2.0,3.0,3,3,7.700374887082203
34,No,Travel_Rarely,Sales,28,3,Life Sciences,951,Female,2,Research Scientist,Married,176500,1.0,19,1,15.0,6,15,4,13,2.0,4.0,4.0,1,3,7.968867337164751
60,No,Travel_Rarely,Sales,17,4,Medical,952,Male,1,Manager,Divorced,40250,3.0,13,1,19.0,5,1,0,0,3.0,4.0,4.0,2,3,6.2356461611826415
33,No,Travel_Rarely,Sales,3,3,Life Sciences,953,Male,3,Manager,Married,97250,1.0,11,0,14.0,0,14,2,13,2.0,2.0,3.0,3,3,7.787044252044252
37,No,Travel_Frequently,Research & Development,13,3,Life Sciences,954,Male,1,Laboratory Technician,Divorced,119040,1.0,12,1,6.0,4,6,1,3,3.0,4.0,2.0,3,3,6.513645404663923
34,No,Travel_Rarely,Research & Development,7,2,Life Sciences,955,Male,1,Healthcare Representative,Married,21770,1.0,13,0,10.0,5,10,8,7,2.0,4.0,3.0,3,3,7.057042624521073
23,Yes,Travel_Rarely,Research & Development,12,2,Medical,956,Male,2,Research Scientist,Divorced,75250,1.0,14,2,3.0,2,3,0,2,3.0,4.0,3.0,3,3,9.22052267573696
44,No,Travel_Rarely,Human Resources,1,3,Life Sciences,957,Male,1,Research Scientist,Married,48340,1.0,14,0,9.0,1,8,6,7,3.0,4.0,3.0,4,3,8.505449790794978
35,No,Travel_Frequently,Research & Development,13,3,Life Sciences,958,Male,3,Sales Executive,Single,20420,0.0,16,0,6.0,2,5,1,4,1.0,4.0,4.0,3,3,8.161027658559847
43,No,Travel_Rarely,Research & Development,25,4,Life Sciences,959,Male,2,Sales Executive,Married,22200,1.0,11,0,10.0,2,10,8,8,4.0,4.0,3.0,1,3,8.093515046296297
24,No,Travel_Rarely,Research & Development,6,3,Life Sciences,960,Male,3,Sales Executive,Married,10520,1.0,13,0,5.0,3,5,0,4,3.0,3.0,3.0,3,3,6.7112006043700605
41,No,Travel_Rarely,Sales,6,4,Marketing,961,Male,1,Research Scientist,Single,28210,1.0,17,0,10.0,3,10,8,7,4.0,3.0,3.0,3,3,7.034598364598365
29,No,Travel_Rarely,Research & Development,2,2,Life Sciences,962,Male,2,Research Scientist,Married,192370,9.0,11,1,9.0,2,5,1,2,4.0,3.0,3.0,3,3,7.925632515632516
36,No,Travel_Rarely,Human Resources,1,4,Life Sciences,963,Female,3,Research Scientist,Single,41070,3.0,11,1,17.0,2,13,6,7,3.0,4.0,2.0,1,3,6.286331168831168
45,No,Non-Travel,Sales,2,3,Life Sciences,964,Female,2,Manufacturing Director,Married,83960,3.0,15,2,25.0,3,23,14,4,3.0,3.0,2.0,2,3,6.297184716361931
24,Yes,Travel_Rarely,Sales,6,2,Medical,965,Female,2,Manager,Married,20070,1.0,12,0,1.0,2,1,0,0,4.0,3.0,3.0,2,3,6.38253164556962
47,Yes,Travel_Frequently,Research & Development,1,3,Medical,966,Female,2,Sales Executive,Married,196270,7.0,11,2,25.0,1,23,14,10,3.0,3.0,1.0,3,3,6.786419362400375
26,No,Travel_Rarely,Research & Development,9,1,Medical,967,Male,1,Sales Executive,Married,106860,1.0,14,1,3.0,2,3,0,2,4.0,3.0,4.0,3,3,7.71978231292517
45,No,Travel_Rarely,Research & Development,1,4,Life Sciences,968,Male,1,Research Director,Single,29420,1.0,22,1,21.0,4,21,8,6,4.0,2.0,3.0,3,4,6.578455702398434
32,No,Travel_Frequently,Sales,1,1,Marketing,969,Male,2,Laboratory Technician,Married,88580,6.0,16,1,10.0,2,5,1,3,1.0,3.0,2.0,3,3,6.908069075712881
31,No,Travel_Rarely,Research & Development,14,2,Life Sciences,970,Male,1,Sales Executive,Married,167560,1.0,11,2,6.0,5,5,0,3,2.0,3.0,4.0,3,3,7.19040082846004
41,No,Non-Travel,Sales,2,2,Medical,971,Male,2,Research Scientist,Married,107980,6.0,14,2,10.0,5,3,1,2,3.0,2.0,3.0,1,3,7.7227308802308805
40,No,Travel_Rarely,Research & Development,22,2,Technical Degree,972,Male,1,Healthcare Representative,Married,23230,2.0,16,1,18.0,2,1,0,0,2.0,1.0,3.0,3,3,9.783942803563056
24,No,Travel_Rarely,Research & Development,3,3,Life Sciences,973,Female,1,Research Scientist,Divorced,14160,1.0,15,1,6.0,3,6,1,2,2.0,1.0,4.0,2,3,5.991006944444444
46,No,Travel_Rarely,Research & Development,6,3,Medical,974,Male,4,Sales Executive,Single,46150,6.0,12,0,19.0,3,10,0,9,3.0,2.0,3.0,2,3,7.575745673952642
35,No,Travel_Rarely,Sales,8,4,Life Sciences,975,Male,1,Laboratory Technician,Married,24610,2.0,20,1,17.0,4,7,0,7,4.0,3.0,3.0,3,4,7.379968043264504
30,No,Travel_Rarely,Sales,9,4,Marketing,976,Male,1,Laboratory Technician,Married,87220,1.0,17,1,10.0,3,10,0,8,2.0,4.0,2.0,3,3,7.276453178068898
47,No,Non-Travel,Research & Development,3,2,Life Sciences,977,Female,2,Sales Executive,Married,39550,7.0,12,1,4.0,5,1,0,0,3.0,2.0,1.0,3,3,7.68843853427896
46,No,Travel_Rarely,Research & Development,1,4,Technical Degree,978,Female,3,Sales Executive,Divorced,99570,4.0,20,0,13.0,1,10,0,3,3.0,4.0,2.0,3,4,9.799356661856661
36,Yes,Travel_Rarely,Research & Development,1,3,Medical,979,Male,2,Manufacturing Director,Divorced,33760,5.0,20,0,16.0,3,2,2,2,2.0,1.0,3.0,3,4,10.377021152952114
32,Yes,Travel_Rarely,Research & Development,26,3,Medical,980,Female,2,Research Director,Single,88230,6.0,13,2,10.0,3,0,0,0,1.0,2.0,3.0,3,3,7.014081726354453
23,No,Travel_Rarely,Sales,6,4,Life Sciences,981,Male,3,Manufacturing Director,Single,103220,1.0,14,2,3.0,2,3,1,2,3.0,2.0,1.0,3,3,6.026296690307328
31,No,Travel_Frequently,Sales,3,3,Marketing,982,Male,2,Sales Executive,Single,46210,2.0,18,1,9.0,3,5,1,4,4.0,4.0,2.0,3,3,6.461306022408963
39,No,Non-Travel,Research & Development,3,3,Life Sciences,983,Female,2,Manufacturing Director,Married,109760,1.0,11,0,9.0,3,9,5,8,4.0,4.0,3.0,2,3,10.198464912280702
32,No,Travel_Rarely,Research & Development,6,3,Technical Degree,984,Male,1,Research Scientist,Married,36600,3.0,11,2,10.0,0,4,0,2,4.0,3.0,1.0,2,3,7.598678004535148
40,No,Travel_Rarely,Sales,6,3,Life Sciences,985,Male,3,Manufacturing Director,Single,104820,1.0,11,1,21.0,6,21,12,8,2.0,2.0,2.0,2,3,7.906652949245542
45,No,Travel_Rarely,Research & Development,19,4,Medical,986,Male,1,Sales Representative,Married,71190,4.0,15,0,9.0,2,5,0,3,3.0,3.0,4.0,3,3,7.786297453703704
30,No,Travel_Frequently,Sales,9,3,Life Sciences,987,Male,1,Research Director,Single,95820,0.0,12,1,10.0,2,9,0,7,4.0,1.0,3.0,3,3,6.2239474917955935
24,No,Travel_Frequently,Sales,3,4,Marketing,988,Male,1,Sales Executive,Married,45080,0.0,11,1,3.0,5,2,2,1,1.0,4.0,3.0,3,3,5.95086170212766
30,Yes,Travel_Frequently,Research & Development,10,3,Life Sciences,989,Female,1,Human Resources,Divorced,22070,6.0,14,0,6.0,4,4,1,2,3.0,4.0,2.0,3,3,6.71769806763285
31,No,Travel_Rarely,Research & Development,3,2,Life Sciences,990,Male,3,Laboratory Technician,Married,77560,1.0,15,2,6.0,3,5,0,2,1.0,3.0,3.0,4,3,7.609416666666666
27,No,Travel_Rarely,Sales,3,3,Life Sciences,991,Male,1,Manager,Single,66940,1.0,13,1,6.0,2,6,1,4,3.0,4.0,2.0,2,3,6.303799126637554
29,Yes,Travel_Rarely,Sales,4,3,Marketing,992,Male,5,Research Scientist,Single,36910,1.0,13,0,2.0,3,2,2,2,2.0,2.0,3.0,3,3,6.805719311014071
29,No,Travel_Frequently,Research & Development,8,4,Life Sciences,993,Female,1,Sales Executive,Single,23770,8.0,21,1,10.0,2,3,0,2,4.0,3.0,4.0,3,4,8.804921296296296
30,No,Travel_Rarely,Sales,7,3,Life Sciences,994,Male,3,Sales Executive,Divorced,23130,2.0,11,0,12.0,5,7,1,7,3.0,1.0,3.0,3,3,8.030652958152958
34,No,Travel_Rarely,Research & Development,1,2,Medical,995,Female,2,Healthcare Representative,Married,176650,0.0,11,0,6.0,5,5,1,2,4.0,4.0,3.0,2,3,9.935644631973746
33,No,Non-Travel,Research & Development,2,4,Medical,996,Male,1,Sales Representative,Single,25960,8.0,14,1,13.0,4,11,1,7,4.0,2.0,2.0,3,3,7.386259746588694
49,No,Travel_Rarely,Sales,3,4,Marketing,997,Male,1,Sales Executive,Single,47280,3.0,11,1,8.0,4,5,0,4,4.0,4.0,4.0,3,3,7.697562104787715
33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,998,Male,1,Sales Executive,Single,43020,2.0,13,0,11.0,3,0,0,0,1.0,1.0,2.0,1,3,8.278268762183236
38,No,Travel_Frequently,Research & Development,28,3,Medical,999,Male,1,Healthcare Representative,Married,29790,4.0,12,1,9.0,3,6,0,5,3.0,2.0,2.0,3,3,7.878654195011339
31,Yes,Travel_Rarely,Human Resources,9,4,Human Resources,1000,Male,2,Laboratory Technician,Married,168850,2.0,14,2,10.0,2,1,0,0,1.0,3.0,3.0,3,3,6.192529843893481
29,No,Travel_Rarely,Research & Development,3,4,Other,1001,Female,2,Sales Representative,Divorced,55930,1.0,13,1,1.0,3,1,0,0,4.0,1.0,3.0,3,3,6.292075958702065
30,No,Travel_Rarely,Research & Development,2,1,Medical,1002,Male,1,Sales Representative,Married,104450,3.0,18,1,10.0,3,7,1,7,3.0,3.0,3.0,3,3,6.826139005113901
32,No,Non-Travel,Research & Development,10,4,Life Sciences,1003,Female,1,Laboratory Technician,Single,87400,2.0,11,1,12.0,2,7,0,7,2.0,2.0,3.0,3,3,6.0161683723196875
38,No,Travel_Rarely,Research & Development,8,2,Technical Degree,1004,Female,1,Manufacturing Director,Married,25140,3.0,11,0,15.0,2,1,1,0,2.0,4.0,3.0,2,3,9.019432624113476
43,Yes,Travel_Frequently,Research & Development,1,4,Other,1005,Male,3,Sales Executive,Married,76550,9.0,12,1,6.0,3,1,0,0,3.0,3.0,3.0,3,3,8.407244212962963
42,No,Travel_Rarely,Human Resources,1,3,Other,1006,Female,1,Healthcare Representative,Divorced,174650,8.0,13,1,7.0,3,5,0,4,2.0,2.0,2.0,3,3,6.683682336182335
55,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1007,Female,1,Sales Executive,Married,73510,8.0,20,1,34.0,3,1,0,0,3.0,1.0,3.0,3,4,7.606161398467433
33,No,Non-Travel,Research & Development,14,3,Other,1008,Male,1,Research Scientist,Divorced,108200,5.0,12,0,11.0,2,9,1,7,4.0,2.0,2.0,3,3,6.713771551724138
41,No,Travel_Rarely,Research & Development,5,3,Medical,1009,Male,1,Sales Representative,Divorced,121690,1.0,19,0,5.0,2,5,0,4,3.0,1.0,3.0,3,3,6.261173872617388
34,No,Non-Travel,Research & Development,7,4,Medical,1010,Female,1,Research Scientist,Divorced,196260,1.0,21,0,15.0,5,15,0,7,4.0,3.0,3.0,2,4,8.174600185960019
53,No,Non-Travel,Research & Development,10,4,Medical,1011,Male,2,Healthcare Representative,Married,20700,4.0,13,2,27.0,2,3,0,2,1.0,3.0,2.0,4,3,8.107574233716475
43,No,Travel_Rarely,Sales,16,2,Marketing,1012,Female,1,Laboratory Technician,Single,67820,0.0,16,1,10.0,2,9,1,8,2.0,4.0,3.0,3,3,6.08843779677113
34,No,Travel_Rarely,Sales,10,2,Life Sciences,1013,Female,5,Sales Executive,Single,77790,5.0,12,1,6.0,2,2,2,2,4.0,4.0,3.0,3,3,7.70343010018215
21,Yes,Travel_Rarely,Sales,1,2,Marketing,1014,Male,5,Healthcare Representative,Single,27910,1.0,14,0,1.0,3,1,1,0,2.0,2.0,3.0,4,3,7.487674940898345
38,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1015,Female,2,Sales Executive,Married,32010,1.0,11,1,5.0,3,5,0,4,4.0,3.0,3.0,2,3,6.379568032015065
22,Yes,Travel_Rarely,Research & Development,1,3,Other,1016,Male,4,Research Scientist,Married,49680,1.0,14,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3,8.877802926383174
31,No,Travel_Rarely,Research & Development,8,5,Life Sciences,1017,Male,5,Sales Executive,Married,131200,1.0,12,2,13.0,6,12,5,7,1.0,4.0,3.0,2,3,7.294315134099617
51,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1018,Female,1,Manager,Married,40330,2.0,14,0,15.0,2,2,2,2,1.0,3.0,3.0,3,3,6.720105485232067
37,No,Travel_Rarely,Research & Development,24,1,Life Sciences,1019,Male,2,Sales Executive,Married,32910,1.0,16,3,5.0,2,5,0,3,2.0,2.0,3.0,2,3,7.974443296602387
46,No,Travel_Rarely,Sales,3,4,Marketing,1020,Female,1,Sales Representative,Divorced,42720,7.0,13,0,24.0,3,2,2,2,3.0,4.0,3.0,4,3,10.019207482993197
36,No,Travel_Rarely,Research & Development,27,3,Technical Degree,1021,Female,4,Research Scientist,Married,50560,7.0,12,0,15.0,2,12,5,7,4.0,1.0,3.0,2,3,9.546405092592591
44,Yes,Travel_Frequently,Sales,10,4,Life Sciences,1022,Male,1,Research Scientist,Divorced,28440,1.0,12,0,6.0,2,5,2,3,3.0,2.0,2.0,4,3,9.284885265700483
37,No,Travel_Rarely,Research & Development,19,2,Technical Degree,1023,Male,2,Sales Executive,Divorced,27030,2.0,14,0,19.0,2,10,4,7,3.0,2.0,2.0,3,3,6.1112451267056525
35,Yes,Travel_Rarely,Research & Development,15,4,Life Sciences,1024,Male,2,Research Scientist,Single,19040,1.0,22,1,10.0,4,10,7,7,3.0,4.0,3.0,3,4,8.59096918971373
33,No,Travel_Rarely,Research & Development,8,5,Medical,1025,Male,2,Laboratory Technician,Married,82240,6.0,19,0,14.0,3,10,7,6,4.0,1.0,3.0,3,3,8.001345804988663
28,No,Travel_Rarely,Sales,9,3,Medical,1026,Female,2,Sales Executive,Married,47660,1.0,12,0,5.0,3,5,0,3,3.0,4.0,4.0,3,3,7.398159873847647
39,No,Travel_Rarely,Sales,3,4,Marketing,1027,Female,2,Laboratory Technician,Single,26100,7.0,12,0,9.0,2,4,2,2,3.0,3.0,3.0,2,3,6.896431892143189
46,No,Non-Travel,Research & Development,9,2,Life Sciences,1028,Male,2,Manufacturing Director,Single,57310,8.0,17,0,6.0,2,2,2,2,2.0,2.0,3.0,3,3,6.693008687700045
40,No,Travel_Rarely,Research & Development,2,2,Medical,1029,Male,1,Research Director,Married,25390,4.0,12,1,7.0,3,4,0,2,3.0,1.0,2.0,3,3,6.599432367149759
42,No,Travel_Rarely,Research & Development,7,4,Other,1030,Female,2,Laboratory Technician,Married,57140,5.0,11,0,10.0,2,0,0,0,2.0,1.0,2.0,3,3,6.59779822029822
35,No,Non-Travel,Sales,10,1,Life Sciences,1031,Female,2,Research Director,Divorced,43230,2.0,18,3,15.0,3,7,1,7,2.0,4.0,3.0,3,3,6.677146038443507
38,No,Non-Travel,Sales,6,4,Marketing,1032,Male,3,Sales Executive,Divorced,73360,5.0,11,0,13.0,3,11,3,8,1.0,2.0,3.0,3,3,7.802694672131148
34,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,1033,Male,1,Manufacturing Director,Married,134990,4.0,23,2,11.0,2,7,0,7,4.0,1.0,2.0,4,4,7.893937198067633
37,Yes,Travel_Rarely,Research & Development,24,3,Life Sciences,1034,Male,1,Laboratory Technician,Single,137580,1.0,11,1,10.0,5,10,0,8,4.0,1.0,1.0,3,3,6.208432784636488
39,No,Travel_Frequently,Research & Development,2,1,Medical,1035,Male,2,Healthcare Representative,Divorced,51550,2.0,18,1,7.0,3,2,2,2,3.0,4.0,3.0,2,3,6.198692468619247
43,No,Non-Travel,Human Resources,8,5,Medical,1036,Female,3,Sales Executive,Single,22580,4.0,18,0,7.0,2,3,1,2,1.0,3.0,2.0,3,3,7.418051868239921
41,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1037,Male,3,Research Scientist,Single,35970,3.0,13,1,11.0,2,3,1,2,2.0,2.0,1.0,1,3,7.800170212765957
41,No,Travel_Rarely,Research & Development,1,1,Technical Degree,1038,Male,3,Laboratory Technician,Divorced,25150,0.0,18,0,23.0,2,22,13,5,3.0,3.0,4.0,2,3,10.323418715846994
30,No,Travel_Rarely,Sales,26,3,Marketing,1039,Female,2,Manager,Single,44200,9.0,11,0,9.0,3,7,0,2,1.0,3.0,3.0,3,3,7.069740663900414
26,Yes,Travel_Rarely,Human Resources,2,1,Technical Degree,1040,Female,3,Sales Executive,Married,65780,0.0,15,2,6.0,3,5,1,4,4.0,2.0,3.0,2,3,8.69433695652174
46,Yes,Travel_Rarely,Research & Development,10,3,Medical,1041,Male,1,Sales Executive,Married,44220,4.0,11,1,13.0,2,9,3,7,4.0,2.0,4.0,3,3,7.9677913832199545
40,No,Travel_Rarely,Sales,27,2,Medical,1042,Female,3,Sales Executive,Divorced,102740,4.0,18,0,12.0,3,5,0,3,3.0,4.0,3.0,3,3,6.591388888888889
34,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1043,Male,2,Laboratory Technician,Married,53430,1.0,14,0,10.0,5,10,4,8,2.0,3.0,3.0,2,3,7.373935584291188
58,No,Non-Travel,Research & Development,2,4,Medical,1044,Male,1,Laboratory Technician,Divorced,23760,4.0,12,1,37.0,3,16,14,14,2.0,2.0,2.0,3,3,6.604357567443987
35,No,Travel_Rarely,Research & Development,8,1,Technical Degree,1045,Female,3,Manufacturing Director,Married,53460,0.0,14,0,6.0,3,5,0,3,2.0,3.0,4.0,2,3,7.404206871345028
47,No,Travel_Rarely,Research & Development,19,5,Medical,1046,Female,2,Research Scientist,Divorced,28270,8.0,14,1,28.0,3,22,14,10,3.0,2.0,3.0,3,3,10.70971158392435
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1047,Male,2,Manager,Divorced,199430,2.0,13,1,15.0,3,7,7,7,2.0,1.0,3.0,3,3,7.2272386310361
54,No,Travel_Rarely,Sales,27,4,Medical,1048,Male,1,Research Scientist,Married,31310,4.0,14,0,14.0,3,7,1,7,4.0,4.0,2.0,2,3,7.084196991751577
31,No,Travel_Frequently,Sales,8,4,Other,1049,Female,3,Manufacturing Director,Married,25520,2.0,18,0,9.0,2,3,2,2,1.0,1.0,3.0,3,3,7.490906619385343
28,No,Travel_Rarely,Sales,1,2,Life Sciences,1050,Male,3,Manager,Married,44770,1.0,15,0,3.0,6,3,1,2,3.0,1.0,3.0,3,3,7.552442028985507
38,No,Travel_Rarely,Research & Development,19,3,Medical,1051,Female,2,Manufacturing Director,Married,64740,2.0,13,2,20.0,3,4,0,3,2.0,4.0,2.0,1,3,9.511932773109244
26,No,Travel_Rarely,Sales,8,3,Marketing,1052,Female,1,Healthcare Representative,Single,30330,1.0,12,0,5.0,2,5,1,2,3.0,4.0,3.0,2,3,6.121894467689447
58,No,Travel_Frequently,Research & Development,10,4,Technical Degree,1053,Female,1,Sales Representative,Married,29360,2.0,13,1,23.0,3,2,2,2,1.0,3.0,3.0,3,3,9.588722222222223
18,No,Non-Travel,Research & Development,2,3,Life Sciences,1054,Male,3,Sales Representative,Single,186060,1.0,24,2,0.0,4,0,0,0,2.0,3.0,1.0,3,4,7.6525319148936175
31,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1055,Male,3,Laboratory Technician,Married,21680,0.0,14,1,2.0,2,1,0,0,4.0,1.0,3.0,3,3,6.110721040189125
29,Yes,Travel_Rarely,Research & Development,8,2,Medical,1056,Male,1,Manager,Divorced,28530,4.0,14,1,4.0,5,2,2,0,1.0,1.0,3.0,2,3,8.695968221307727
45,No,Non-Travel,Sales,1,4,Technical Degree,1057,Male,1,Research Scientist,Married,170480,4.0,15,0,10.0,3,8,5,7,3.0,3.0,4.0,2,3,7.203180076628352
36,No,Travel_Rarely,Sales,2,3,Technical Degree,1058,Female,5,Laboratory Technician,Married,22900,4.0,11,0,15.0,5,1,0,0,4.0,2.0,3.0,3,3,10.658820330969268
43,No,Travel_Frequently,Sales,8,3,Medical,1059,Male,1,Research Director,Married,36000,1.0,23,0,7.0,2,7,7,7,1.0,4.0,3.0,3,4,6.99689734299517
27,No,Travel_Frequently,Sales,8,4,Life Sciences,1060,Male,5,Research Scientist,Single,21070,0.0,13,0,6.0,2,5,0,2,4.0,4.0,2.0,3,3,10.206041092745638
29,No,Travel_Frequently,Research & Development,6,2,Medical,1061,Male,1,Human Resources,Married,41150,1.0,11,0,11.0,1,11,3,10,4.0,4.0,4.0,3,3,7.693395452414439
32,No,Travel_Frequently,Sales,9,4,Life Sciences,1062,Male,4,Sales Executive,Single,43270,8.0,13,0,4.0,4,0,0,0,4.0,4.0,4.0,3,3,7.601602657004831
42,No,Non-Travel,Research & Development,11,3,Medical,1063,Male,1,Manager,Married,178560,3.0,18,0,10.0,2,6,3,3,3.0,3.0,2.0,3,3,6.490872011251758
47,No,Travel_Rarely,Sales,2,2,Life Sciences,1064,Female,5,Manager,Single,31960,4.0,14,1,7.0,3,2,2,0,2.0,3.0,3.0,2,3,6.100282694198623
46,No,Travel_Rarely,Human Resources,1,3,Life Sciences,1065,Female,1,Laboratory Technician,Divorced,190810,3.0,21,0,12.0,2,9,4,7,4.0,4.0,2.0,3,4,7.237116013071895
28,No,Non-Travel,Research & Development,7,3,Life Sciences,1066,Male,1,Sales Executive,Divorced,89660,1.0,16,1,3.0,3,3,2,2,3.0,4.0,3.0,2,3,7.694691225560324
29,No,Travel_Rarely,Research & Development,16,3,Medical,1067,Female,1,Manufacturing Director,Divorced,22100,8.0,11,1,11.0,4,7,1,6,4.0,3.0,3.0,3,3,7.998587061087061
42,No,Travel_Rarely,Sales,2,4,Medical,1068,Female,2,Research Director,Single,45390,4.0,17,1,8.0,5,0,0,0,4.0,3.0,3.0,3,3,6.593369064084832
