age,business_travel,department,education,education_field,gender,job_level,job_role,marital_status,percent_salary_hike,training_times_last_year,environment_satisfaction,job_satisfaction,work_life_balance,performance_rating,log_monthly_income,log_distance_from_home,log_years_since_last_promotion,log_total_working_years,log_num_companies_worked,log_years_at_company,log_years_with_curr_manager,total_satisfaction,loyalty_ratio,promotion_recency,income_per_exp_year
20,Travel_Rarely,Research & Development,3,Medical,Male,2,Sales Executive,Single,12,6,3.0,3.0,2.0,3,11.450635081542949,2.4849066497880004,0.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.0986122886681098,2.25,0.6666666666666666,0.0,31320.0
21,Travel_Rarely,Research & Development,3,Medical,Male,2,Sales Executive,Single,13,2,3.0,4.0,2.0,3,11.552155793461898,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.0,0.5,0.0,52000.0
36,Travel_Rarely,Research & Development,4,Medical,Male,1,Laboratory Technician,Married,14,3,3.0,4.0,2.0,3,11.347354824913376,3.295836866004329,1.6094379124341003,2.8903717578961645,0.0,2.833213344056216,2.4849066497880004,3.0,0.8888888888888888,0.23529411764705882,4707.777777777777
47,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Manufacturing Director,Single,21,3,4.0,4.0,2.0,4,11.51103367666661,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.6931471805599453,1.3862943611198906,1.0986122886681098,3.25,0.75,0.25,24952.5
22,Travel_Rarely,Research & Development,4,Life Sciences,Female,1,Laboratory Technician,Married,13,3,2.0,3.0,4.0,3,11.735276702486741,2.772588722239781,0.0,1.6094379124341003,0.0,1.3862943611198906,1.0986122886681098,3.0,0.6,0.0,24980.0
41,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Sales Executive,Divorced,11,3,2.0,4.0,2.0,3,10.187575674477692,3.1780538303479458,0.6931471805599453,2.3978952727983707,1.6094379124341003,2.0794415416798357,0.0,3.0,0.6363636363636364,0.125,2415.4545454545455
28,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Manager,Divorced,20,2,3.0,3.0,3.0,4,11.81975553873264,2.3978952727983707,1.0986122886681098,1.9459101490553132,1.791759469228055,1.0986122886681098,1.0986122886681098,3.0,0.2857142857142857,0.6666666666666666,19415.714285714286
39,Travel_Rarely,Research & Development,4,Life Sciences,Female,4,Human Resources,Married,11,3,4.0,1.0,1.0,3,11.11186563934097,2.3978952727983707,1.0986122886681098,2.1972245773362196,2.0794415416798357,1.0986122886681098,1.0986122886681098,2.25,0.2222222222222222,0.6666666666666666,7440.0
27,Travel_Rarely,Research & Development,3,Medical,Male,1,Research Scientist,Single,14,5,2.0,3.0,3.0,3,9.93212359907246,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.75,0.5,0.0,10290.0
34,Travel_Rarely,Research & Development,2,Technical Degree,Male,2,Human Resources,Divorced,11,0,2.0,2.0,3.0,3,11.39246259175458,2.5649493574615367,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.5,0.5,0.5,44325.0
42,Travel_Rarely,Sales,1,Technical Degree,Male,2,Human Resources,Single,16,2,3.0,3.0,3.0,3,10.992066340225865,2.4849066497880004,0.0,2.3978952727983707,2.0794415416798357,1.791759469228055,1.3862943611198906,2.75,0.45454545454545453,0.0,5400.0
33,Travel_Rarely,Sales,3,Marketing,Female,1,Sales Executive,Single,16,4,3.0,1.0,3.0,3,10.987679702292933,1.0986122886681098,0.0,1.9459101490553132,1.3862943611198906,1.3862943611198906,1.0986122886681098,2.5,0.42857142857142855,0.0,8448.57142857143
58,Travel_Rarely,Research & Development,4,Life Sciences,Male,1,Research Scientist,Divorced,23,3,3.0,2.0,3.0,4,10.174315895415749,1.0986122886681098,0.0,3.2188758248682006,1.0986122886681098,1.9459101490553132,1.6094379124341003,2.75,0.24,0.0,1048.8
31,Travel_Rarely,Sales,3,Life Sciences,Female,1,Sales Representative,Married,14,2,2.0,3.0,4.0,3,11.71055426583133,0.6931471805599453,1.791759469228055,2.6390573296152584,1.3862943611198906,2.0794415416798357,1.0986122886681098,3.0,0.5,0.625,8703.57142857143
35,Travel_Rarely,Research & Development,1,Life Sciences,Male,3,Healthcare Representative,Married,22,3,4.0,4.0,1.0,4,11.572052495367984,1.0986122886681098,0.0,2.3978952727983707,0.6931471805599453,2.3978952727983707,2.0794415416798357,3.0,0.9090909090909091,0.0,9644.545454545454
49,Travel_Rarely,Research & Development,2,Life Sciences,Female,2,Sales Executive,Married,15,3,1.0,2.0,2.0,3,10.679389145388422,3.258096538021482,0.6931471805599453,3.4011973816621555,1.6094379124341003,3.295836866004329,2.0794415416798357,1.75,0.8666666666666667,0.037037037037037035,1448.3333333333333
48,Travel_Rarely,Research & Development,4,Medical,Male,1,Research Scientist,Married,18,4,4.0,3.0,2.0,3,9.988334087946246,0.6931471805599453,0.0,2.6390573296152584,1.6094379124341003,0.0,0.0,3.0,0.0,0.0,1555.0
31,Non-Travel,Research & Development,2,Technical Degree,Female,2,Sales Executive,Married,16,4,4.0,3.0,2.0,3,10.237492462093485,0.6931471805599453,0.0,2.302585092994046,0.6931471805599453,2.302585092994046,0.0,3.0,0.9,0.0,2793.0
36,Travel_Rarely,Human Resources,4,Technical Degree,Male,1,Sales Executive,Single,12,3,2.0,4.0,3.0,3,11.279491650032252,1.0986122886681098,0.0,2.1972245773362196,1.0986122886681098,1.9459101490553132,0.6931471805599453,2.75,0.6666666666666666,0.0,8797.777777777777
38,Travel_Rarely,Sales,3,Other,Male,2,Sales Executive,Married,11,4,4.0,1.0,3.0,3,11.38385268935265,1.9459101490553132,1.791759469228055,2.772588722239781,0.6931471805599453,2.772588722239781,2.4849066497880004,2.75,0.9375,0.3125,5493.125
32,Non-Travel,Sales,3,Marketing,Male,1,Laboratory Technician,Married,12,4,3.0,2.0,3.0,3,10.08125709796202,2.9444389791664403,0.0,1.791759469228055,1.9459101490553132,1.3862943611198906,1.0986122886681098,2.5,0.5,0.0,3981.6666666666665
25,Travel_Rarely,Research & Development,2,Life Sciences,Male,1,Sales Executive,Married,15,3,3.0,2.0,3.0,3,10.37726530082638,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.5,0.5,0.0,16060.0
40,Travel_Rarely,Research & Development,4,Medical,Male,2,Research Scientist,Divorced,14,3,1.0,2.0,2.0,3,12.166921129982683,0.6931471805599453,0.0,2.4849066497880004,1.0986122886681098,0.6931471805599453,0.0,2.0,0.08333333333333333,0.0,16026.666666666666
26,Travel_Frequently,Sales,3,Marketing,Male,2,Healthcare Representative,Single,19,2,3.0,1.0,3.0,3,10.02884185368883,2.4849066497880004,0.0,2.0794415416798357,0.6931471805599453,2.0794415416798357,2.0794415416798357,2.25,0.875,0.0,2833.75
41,Travel_Rarely,Research & Development,4,Medical,Male,1,Research Scientist,Single,13,5,4.0,1.0,3.0,3,12.181631376350401,0.6931471805599453,1.0986122886681098,3.044522437723423,1.0986122886681098,2.9444389791664403,2.8903717578961645,2.75,0.8571428571428571,0.10526315789473684,9293.809523809523
36,Travel_Rarely,Research & Development,3,Life Sciences,Female,2,Healthcare Representative,Single,13,3,3.0,3.0,3.0,3,10.100738771884387,2.302585092994046,1.3862943611198906,2.833213344056216,1.6094379124341003,2.4849066497880004,2.302585092994046,2.5,0.6470588235294118,0.25,1432.9411764705883
19,Travel_Rarely,Research & Development,3,Life Sciences,Male,2,Research Scientist,Single,15,3,4.0,2.0,4.0,3,11.986927340565726,2.772588722239781,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,3.25,0.5,0.0,80320.0
20,Travel_Rarely,Research & Development,3,Life Sciences,Female,3,Laboratory Technician,Single,11,2,1.0,1.0,3.0,3,10.206218323189427,3.4011973816621555,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.0,0.5,0.0,13535.0
31,Travel_Rarely,Research & Development,4,Life Sciences,Male,4,Research Director,Married,12,1,4.0,4.0,1.0,3,12.158357153693515,0.6931471805599453,2.1972245773362196,2.3978952727983707,0.0,2.302585092994046,1.791759469228055,3.0,0.8181818181818182,0.8,17334.545454545456
40,Travel_Frequently,Sales,3,Marketing,Male,1,Research Scientist,Divorced,19,2,4.0,2.0,3.0,3,10.579259656911983,0.6931471805599453,0.0,1.3862943611198906,2.1972245773362196,0.6931471805599453,0.0,2.75,0.25,0.0,9827.5
32,Travel_Rarely,Research & Development,3,Life Sciences,Male,4,Laboratory Technician,Married,25,4,3.0,1.0,4.0,4,10.526775414924009,3.2188758248682006,1.9459101490553132,2.1972245773362196,0.6931471805599453,2.1972245773362196,1.3862943611198906,2.75,0.8888888888888888,0.6666666666666666,4144.444444444444
36,Travel_Rarely,Research & Development,3,Medical,Male,3,Sales Executive,Married,12,2,3.0,4.0,3.0,3,10.013283218359012,2.3978952727983707,1.3862943611198906,2.833213344056216,0.6931471805599453,2.833213344056216,2.0794415416798357,3.25,0.9411764705882353,0.17647058823529413,1312.9411764705883
33,Travel_Rarely,Research & Development,4,Medical,Female,4,Manufacturing Director,Single,13,3,2.0,4.0,3.0,3,10.706631982470423,0.6931471805599453,0.6931471805599453,1.9459101490553132,0.0,1.791759469228055,1.6094379124341003,3.0,0.7142857142857143,0.16666666666666666,6378.571428571428
37,Travel_Rarely,Sales,4,Marketing,Female,3,Human Resources,Married,14,3,1.0,3.0,1.0,3,10.332701738815134,2.3978952727983707,2.4849066497880004,2.8903717578961645,1.791759469228055,2.70805020110221,2.0794415416798357,1.75,0.7777777777777778,0.7333333333333333,1706.6666666666667
45,Non-Travel,Research & Development,1,Life Sciences,Male,2,Sales Executive,Married,12,3,3.0,2.0,2.0,3,10.41003403381723,2.1972245773362196,0.0,2.302585092994046,0.6931471805599453,2.302585092994046,2.1972245773362196,2.5,0.9,0.0,3319.0
29,Travel_Frequently,Research & Development,1,Life Sciences,Male,1,Sales Representative,Married,12,5,3.0,4.0,3.0,3,12.16536002002891,3.4011973816621555,0.0,1.3862943611198906,0.6931471805599453,1.3862943611198906,1.0986122886681098,3.25,0.75,0.0,48005.0
35,Travel_Rarely,Human Resources,3,Human Resources,Male,3,Laboratory Technician,Married,15,5,3.0,3.0,3.0,3,11.82591703287175,0.6931471805599453,0.6931471805599453,1.791759469228055,0.6931471805599453,1.791759469228055,0.0,2.75,0.8333333333333334,0.16666666666666666,22791.666666666668
52,Travel_Rarely,Research & Development,4,Other,Male,1,Laboratory Technician,Married,17,3,4.0,4.0,2.0,3,10.278871388605838,1.791759469228055,2.0794415416798357,3.295836866004329,1.0986122886681098,2.302585092994046,2.1972245773362196,3.25,0.3333333333333333,0.7,1078.148148148148
58,Travel_Rarely,Sales,2,Medical,Female,4,Sales Executive,Single,14,2,4.0,3.0,3.0,3,10.994924157455142,2.302585092994046,0.0,2.0794415416798357,1.6094379124341003,0.6931471805599453,0.0,2.75,0.125,0.0,7446.25
53,Travel_Rarely,Research & Development,3,Technical Degree,Male,1,Manager,Divorced,16,3,3.0,3.0,4.0,3,10.576457535657255,2.302585092994046,2.772588722239781,3.1354942159291497,1.9459101490553132,2.8903717578961645,1.0986122886681098,3.25,0.7391304347826086,0.8333333333333334,1704.3478260869565
30,Travel_Rarely,Sales,4,Marketing,Male,1,Sales Executive,Divorced,14,3,3.0,3.0,4.0,3,11.07195234310307,1.3862943611198906,2.0794415416798357,2.3978952727983707,1.791759469228055,2.1972245773362196,2.0794415416798357,3.0,0.7272727272727273,0.7777777777777778,5849.090909090909
38,Non-Travel,Sales,3,Life Sciences,Male,2,Research Director,Single,23,2,3.0,4.0,3.0,4,11.517723933881802,1.6094379124341003,0.6931471805599453,1.9459101490553132,0.6931471805599453,1.791759469228055,1.3862943611198906,3.25,0.7142857142857143,0.16666666666666666,14354.285714285714
35,Travel_Rarely,Sales,2,Life Sciences,Female,2,Healthcare Representative,Divorced,14,2,4.0,4.0,3.0,3,11.602592479298174,0.6931471805599453,0.0,2.5649493574615367,1.9459101490553132,2.3978952727983707,2.1972245773362196,3.0,0.7692307692307693,0.0,8413.846153846154
39,Travel_Rarely,Sales,1,Marketing,Male,2,Research Scientist,Single,11,2,1.0,3.0,3.0,3,10.060534035475412,0.6931471805599453,0.0,2.302585092994046,0.0,2.1972245773362196,2.0794415416798357,2.25,0.8,0.0,2340.0
40,Non-Travel,Research & Development,4,Life Sciences,Male,1,Human Resources,Single,15,2,2.0,2.0,2.0,3,11.089057050060134,1.0986122886681098,0.0,3.1354942159291497,1.6094379124341003,0.6931471805599453,0.0,2.25,0.043478260869565216,0.0,2845.6521739130435
47,Travel_Frequently,Research & Development,4,Life Sciences,Male,3,Sales Executive,Divorced,11,3,3.0,3.0,4.0,3,11.146358902740426,2.0794415416798357,1.0986122886681098,3.044522437723423,0.6931471805599453,2.995732273553991,2.0794415416798357,3.25,0.9047619047619048,0.1,3300.4761904761904
36,Non-Travel,Sales,1,Life Sciences,Male,2,Research Scientist,Divorced,13,3,1.0,4.0,3.0,3,10.799187746794274,3.367295829986474,0.0,2.5649493574615367,1.6094379124341003,2.0794415416798357,2.0794415416798357,2.75,0.5384615384615384,0.0,3767.6923076923076
31,Non-Travel,Research & Development,4,Medical,Male,2,Research Scientist,Single,21,2,3.0,1.0,3.0,4,10.163194443157385,3.367295829986474,0.6931471805599453,1.6094379124341003,0.0,1.3862943611198906,1.0986122886681098,2.5,0.6,0.25,5186.0
33,Non-Travel,Sales,3,Other,Male,4,Research Director,Single,19,4,4.0,3.0,3.0,3,12.177472533598186,2.772588722239781,1.9459101490553132,2.3978952727983707,0.6931471805599453,2.3978952727983707,0.0,3.25,0.9090909090909091,0.5454545454545454,17669.090909090908
29,Travel_Rarely,Human Resources,5,Life Sciences,Male,1,Sales Executive,Single,11,2,4.0,1.0,3.0,3,10.212111309194738,1.3862943611198906,0.0,1.3862943611198906,1.9459101490553132,0.0,0.0,2.5,0.0,0.0,6807.5
33,Travel_Rarely,Research & Development,2,Technical Degree,Male,2,Laboratory Technician,Single,12,3,2.0,4.0,3.0,3,10.457114011624814,1.0986122886681098,0.0,1.791759469228055,1.3862943611198906,1.3862943611198906,1.0986122886681098,3.0,0.5,0.0,5798.333333333333
45,Travel_Rarely,Research & Development,1,Medical,Female,3,Healthcare Representative,Divorced,19,2,4.0,4.0,3.0,3,10.237850423151144,3.295836866004329,0.0,2.1972245773362196,1.3862943611198906,1.791759469228055,1.0986122886681098,3.5,0.5555555555555556,0.0,3104.4444444444443
50,Travel_Rarely,Sales,1,Life Sciences,Female,1,Manufacturing Director,Divorced,21,2,4.0,4.0,2.0,4,10.86839700531273,2.3978952727983707,0.6931471805599453,3.4965075614664802,2.302585092994046,1.791759469228055,1.3862943611198906,3.0,0.15151515151515152,0.16666666666666666,1590.6060606060605
33,Travel_Frequently,Sales,3,Marketing,Male,2,Human Resources,Married,14,2,3.0,2.0,3.0,3,9.987874655796293,0.6931471805599453,0.6931471805599453,1.9459101490553132,0.6931471805599453,1.9459101490553132,1.0986122886681098,2.5,0.8571428571428571,0.14285714285714285,3108.5714285714284
41,Travel_Frequently,Sales,3,Other,Male,1,Laboratory Technician,Divorced,15,2,1.0,3.0,4.0,3,12.036001742114703,2.4849066497880004,0.0,3.091042453358316,1.0986122886681098,2.9444389791664403,2.4849066497880004,2.75,0.8181818181818182,0.0,7669.090909090909
27,Travel_Rarely,Research & Development,4,Other,Male,2,Manufacturing Director,Married,17,2,3.0,2.0,3.0,3,10.458837110181584,3.044522437723423,1.0986122886681098,1.6094379124341003,2.302585092994046,1.0986122886681098,1.0986122886681098,2.75,0.4,0.6666666666666666,6970.0
45,Non-Travel,Sales,3,Medical,Female,1,Sales Executive,Married,12,3,4.0,1.0,3.0,3,11.104069614787955,1.0986122886681098,0.0,2.302585092994046,0.6931471805599453,2.302585092994046,2.1972245773362196,3.0,0.9,0.0,6644.0
47,Travel_Rarely,Sales,4,Medical,Female,2,Research Scientist,Single,16,3,4.0,4.0,3.0,3,10.929905421655752,2.9444389791664403,0.0,2.302585092994046,0.6931471805599453,2.302585092994046,2.0794415416798357,3.5,0.9,0.0,5582.0
30,Travel_Rarely,Sales,3,Life Sciences,Male,2,Healthcare Representative,Married,12,5,1.0,3.0,3.0,3,10.596659732783579,1.0986122886681098,0.0,2.0794415416798357,1.6094379124341003,1.791759469228055,0.6931471805599453,2.25,0.625,0.0,5000.0
50,Travel_Rarely,Research & Development,3,Technical Degree,Female,2,Sales Executive,Married,18,3,4.0,3.0,3.0,3,11.812741126795244,0.6931471805599453,0.6931471805599453,3.1354942159291497,1.3862943611198906,2.5649493574615367,1.791759469228055,3.25,0.5217391304347826,0.07692307692307693,5867.826086956522
38,Travel_Frequently,Research & Development,3,Technical Degree,Male,1,Manufacturing Director,Married,17,5,3.0,3.0,2.0,3,10.376642461280849,2.6390573296152584,0.0,1.3862943611198906,0.0,1.0986122886681098,1.0986122886681098,2.5,0.5,0.0,8025.0
46,Travel_Rarely,Research & Development,3,Medical,Female,3,Human Resources,Divorced,11,2,4.0,3.0,3.0,3,12.15715022261494,3.367295829986474,0.0,2.6390573296152584,1.9459101490553132,2.1972245773362196,2.0794415416798357,3.25,0.5714285714285714,0.0,13603.57142857143
24,Travel_Rarely,Sales,3,Life Sciences,Female,1,Healthcare Representative,Divorced,16,3,4.0,3.0,3.0,3,11.682592287305935,3.367295829986474,1.3862943611198906,1.791759469228055,0.6931471805599453,1.6094379124341003,1.0986122886681098,3.25,0.6666666666666666,0.6,19748.333333333332
35,Travel_Rarely,Sales,3,Medical,Male,3,Healthcare Representative,Divorced,13,1,3.0,2.0,1.0,3,9.937937287265354,3.2188758248682006,0.0,1.791759469228055,0.6931471805599453,1.6094379124341003,1.0986122886681098,2.0,0.6666666666666666,0.0,3450.0
31,Travel_Frequently,Research & Development,2,Technical Degree,Male,2,Sales Executive,Married,12,3,3.0,1.0,3.0,3,11.08246557362274,1.791759469228055,0.0,1.6094379124341003,0.6931471805599453,1.6094379124341003,1.3862943611198906,2.5,0.8,0.0,13004.0
18,Non-Travel,Sales,4,Other,Male,2,Manager,Single,12,3,2.0,4.0,3.0,3,10.382853468483827,1.791759469228055,0.0,0.0,0.6931471805599453,0.0,0.0,3.0,0.0,0.0,32300.0
54,Travel_Rarely,Sales,3,Medical,Female,1,Laboratory Technician,Married,13,2,3.0,3.0,3.0,3,11.820638079920016,3.1780538303479458,0.0,3.1354942159291497,2.1972245773362196,2.3978952727983707,2.1972245773362196,3.0,0.43478260869565216,0.0,5914.347826086957
35,Travel_Rarely,Research & Development,4,Medical,Female,1,Manufacturing Director,Divorced,19,3,3.0,3.0,2.0,3,11.694921968940237,1.9459101490553132,2.3978952727983707,2.833213344056216,0.6931471805599453,2.833213344056216,0.6931471805599453,2.75,0.9411764705882353,0.5882352941176471,7056.470588235294
30,Travel_Rarely,Research & Development,3,Life Sciences,Female,5,Healthcare Representative,Married,12,0,2.0,1.0,2.0,3,10.934017269554356,1.6094379124341003,0.6931471805599453,2.302585092994046,0.0,2.1972245773362196,2.0794415416798357,1.75,0.8,0.1111111111111111,5605.0
20,Travel_Rarely,Research & Development,2,Life Sciences,Female,2,Research Scientist,Single,17,3,4.0,1.0,3.0,3,11.066185134649654,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.0,2.75,0.5,0.0,31985.0
30,Travel_Frequently,Research & Development,4,Medical,Male,1,Sales Executive,Single,11,3,2.0,2.0,3.0,3,12.162334946137355,2.1972245773362196,0.6931471805599453,1.6094379124341003,0.0,1.3862943611198906,1.0986122886681098,2.5,0.6,0.25,38288.0
26,Travel_Rarely,Sales,3,Marketing,Female,2,Research Scientist,Married,20,2,4.0,4.0,3.0,4,12.077335456609449,0.6931471805599453,0.6931471805599453,2.1972245773362196,0.6931471805599453,2.1972245773362196,1.3862943611198906,3.5,0.8888888888888888,0.1111111111111111,19537.777777777777
22,Travel_Rarely,Research & Development,3,Other,Male,2,Sales Representative,Married,21,2,2.0,1.0,2.0,4,10.801023507926635,2.1972245773362196,0.6931471805599453,1.6094379124341003,1.0986122886681098,1.6094379124341003,0.6931471805599453,2.0,0.8,0.2,9814.0
